,user_id,bot_text,cust_text
213,2061122013," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you? leaving from brownsville and bausman . is this correct? if you want to leave from brownsville and bausman say yes or press one, otherwise say no or press three. if you want to leave from brownsville and bausman say yes or press one, otherwise say no or press three. what can i do for you? (006): \"";"";"";1;0;0.2;0;0;0;4;2;0.8;4;2;0.8;0;4;1;0.8;0;0.02472125;0;0;none"" where do you wanna leave from? (008): \"";"";"";1;0;0.166666666666667;0;0;0;5;1;0.833333333333333;5;1;0.833333333333333;0;4;0;0.666666666666667;0;0.019777;0;0;none"" let's procede step by step. in what neighborhood is your departure stop?",onto downtown pittsburgh to go to
214,2061122013," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you? leaving from brownsville and bausman . is this correct? if you want to leave from brownsville and bausman say yes or press one, otherwise say no or press three. if you want to leave from brownsville and bausman say yes or press one, otherwise say no or press three. what can i do for you? (006): \"";"";"";1;0;0.2;0;0;0;4;2;0.8;4;2;0.8;0;4;1;0.8;0;0.02472125;0;0;none"" where do you wanna leave from? (008): \"";"";"";1;0;0.166666666666667;0;0;0;5;1;0.833333333333333;5;1;0.833333333333333;0;4;0;0.666666666666667;0;0.019777;0;0;none"" let's procede step by step. in what neighborhood is your departure stop? leaving from downtown pittsburgh . did i get that right? if you want to leave from downtown pittsburgh say yes or press one, otherwise say no or press three.",real downtown pittsburgh are repeat sheraden repeat saturday
215,2061122013, leaving from downtown pittsburgh . is this correct?,no first one of sure hello
216,2061122013, leaving from downtown pittsburgh . is this correct? i need you to give me a short answer. leaving from downtown pittsburgh . did i get that right?,east hills
217,2061122013, leaving from downtown pittsburgh . is this correct?,i sheraden not downtown sheraden
218,2061122013," leaving from downtown pittsburgh . is this correct? east hills . is this correct? if you a bus for east hills say yes or press one, otherwise say no or press three.",sheraden
219,2061122013, east hills . did i get that right?,hello
220,2061122013, leaving from sheraden . did i get that right?,sheraden yes
221,2061122013, leaving from sheraden . did i get that right? right which stop in sheraden do you want to leave from?,i'm leaving from hills the sheraden station d o c of ten o'clock in morning i need to catch the there is bus that leave white to mean
222,2061122013, leaving from sheraden station . is this correct?,yes
223,2061122013, leaving from sheraden station . is this correct? alright where do you wanna go?,i wanna go to munhall
224,2061122013, munhall . did i get that right?,ann and tenth n-huh machine arriving three
225,2061122013, munhall . did i get that right?,saturday again query pe hear you get that
226,2061122013, munhall . did i get that right? please use shorter answers because i have trouble understanding long sentences. munhall . is this correct?,she when they
227,2061122013, going to tenth . did i get that right?,sheraden
228,2061122013," going to tenth . did i get that right? going to sheraden . did i get that right? if you want to go to sheraden say yes or press one, otherwise say no or press three.",i am sheraden downtown
229,2061122013," going to tenth . did i get that right? going to sheraden . did i get that right? if you want to go to sheraden say yes or press one, otherwise say no or press three. going to sheraden . did i get that right? if you want to go to sheraden say yes or press one, otherwise say no or press three. if you want to go to sheraden say yes or press one, otherwise say no or press three.",dtmf_one
230,2061122013," going to tenth . did i get that right? going to sheraden . did i get that right? if you want to go to sheraden say yes or press one, otherwise say no or press three. going to sheraden . did i get that right? if you want to go to sheraden say yes or press one, otherwise say no or press three. if you want to go to sheraden say yes or press one, otherwise say no or press three. alright when do you wanna travel?",dtmf_one
231,2061122013, when would you like to travel?,shady at hastings all
232,2061122013," when would you like to travel? when would you like to travel? for example, you can say, 10:30 in the morning, or i want to arrive by 3 p m, or i want the next bus.",the morning seven
233,2061122013, leaving at 7 a.m. . is this correct?,seventh and amity twenty there
234,2061122013, leaving at 7 a.m. . is this correct? i need you to give me a short answer. leaving at 7 a.m. . is this correct?,i need 51c 71d
235,2061122013, at what time do you wanna travel?,i speak what six
236,2061122013, leaving at 6 a.m. . did i get that right?,no
237,2061122013, at what time would you like to travel?,doesn't no number freaking to south side
238,2061122013, at what time would you like to travel? i need you to give me a short answer. at what time do you wanna travel?,bus swissvale
239,2061122013," for example, you can say, 10:30 in the morning, or i want to arrive by 3 p m, or i want the next bus.",yes heisel and eighth
240,2061122013," for example, you can say, 10:30 in the morning, or i want to arrive by 3 p m, or i want the next bus.",the pennsylvania perrysville
241,2061122013, at what time do you wanna travel?,six a m
242,2061122013, leaving at 6 a.m. . is this correct?,where
243,2061122013," leaving at 6 a.m. . is this correct? if you want to leave at 6 a.m. say yes or press one, otherwise say no or press three. please use shorter answers because i have trouble understanding long sentences. leaving at 6 a.m. . did i get that right?",no
244,2061122013, at what time do you want to travel?,hello six well then now
245,2061122013, i think you want the next bus . am i right?,501 to next bus braddock avenue and kenmawr to go
246,2061122014," welcome to the cmu let's go bus information system. to get help at any time, just say help or press zero. what can i do for you?",downtown
247,2061122014, leaving from downtown . is this correct?,yes
248,2061122014, leaving from downtown . is this correct? right where do you wanna go?,no
