,user_id,corrected_cust,corrected_bot1_shift,bots_templ_list_shift
175,2061122012,get don't know the number bus_name hello,for example you can say when is the next busname from  placename  to the  placename  or id like to go from  placename  to  placename  tomorrow at timename  sep_sent , templ_169
176,2061122012,mccaslin and  place_name ,leaving from mccaslin and  placename    sep_sent is this correct  sep_sent , templ_1170 templ_1190
177,2061122012,there,if you  placename  to leave from mccaslin and  placename  say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_341
178,2061122012,bus_name,leaving from mccaslin and  placename    sep_sent did i get that  placename , templ_1170 templ_270
179,2061122012,yes,leaving from mccaslin and  placename    sep_sent did i get that  placename alrightthe busname   sep_sent did i get that  placename , templ_1170 templ_545 templ_270
180,2061122012,yes,leaving from mccaslin and  placename    sep_sent did i get that  placename alrightthe busname   sep_sent did i get that  placename alrightwhere are you going  sep_sent , templ_1170 templ_545 templ_1405
181,2061122012, place_name ,for example you can say  direction   placename  forbes and  placename  or  placename , templ_930
182,2061122012, place_name ,going to  placename    sep_sent is this correct  sep_sent , templ_1240 templ_1190
183,2061122012,yes,going to  placename    sep_sent is this correct  sep_sent okaywhen do you wanna travel  sep_sent , templ_1240 templ_1190 templ_1323
184,2061122012,8 o'clock,leaving at timename  sep_sent did i get that  placename , templ_428 templ_270
185,2061122012,no,when are you going to take that bus  sep_sent , templ_785
186,2061122012,i'm around 12 o'clock,leaving at timename  sep_sent is this correct  sep_sent , templ_428 templ_1190
187,2061122012,yes,leaving at timename  sep_sent is this correct  sep_sent okayjust aminute  sep_sent ill look that up  sep_sent im sorry i dont know any routes that go from mccaslin and  placename  to  placename    sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_428 templ_1190 templ_339 templ_797 templ_1104 templ_1218 templ_425
188,2061122012,can you,you can say  placename  a new query or goodbye, templ_734
189,2061122012, place_name  a new query,you can say  placename  a new query or goodbye, templ_734
190,2061122012,bus_name,the busname   sep_sent is this correct  sep_sent , templ_1409 templ_1190
191,2061122012,yes,the busname   sep_sent is this correct  sep_sent alrightwhere do you  placename  to leave from  sep_sent , templ_1409 templ_1190 templ_1062
192,2061122012, place_name  pittsburgh good,leaving from pittsburgh   sep_sent did i get that  placename , templ_513 templ_270
193,2061122012,no,where do you wanna leave from  sep_sent , templ_46
194,2061122012,that,for example you can say  direction   placename  forbes and  placename  or  placename , templ_930
195,2061122012, place_name ,leaving from  placename    sep_sent did i get that  placename , templ_473 templ_270
196,2061122012,yes,leaving from  placename    sep_sent did i get that  placename  placename where do you  placename  to go  sep_sent , templ_473 templ_630
197,2061122012, place_name  ave,going to  placename  ave   sep_sent is this correct  sep_sent , templ_993 templ_1190
198,2061122012,no  place_name ,going to  placename    sep_sent did i get that  placename , templ_1240 templ_270
199,2061122012,help,going to  placename    sep_sent did i get that  placename so far i know that you  placename  to take the busname from  placename i think you said you  placename ed to go to  placename    sep_sent i need you to confirm that  sep_sent if you  placename  to go to  placename  say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_1240 templ_1128 templ_1494 templ_1343
200,2061122012,no,where do you wanna go  sep_sent , templ_384
201,2061122012, direction   place_name  not,going to  placename    sep_sent did i get that  placename , templ_1240 templ_270
202,2061122012,no,where do you  placename  to go  sep_sent , templ_919
203,2061122012,yes,for example you can say  direction   placename  forbes and  placename  or  placename , templ_930
204,2061122012,yes,for example you can say  direction   placename  forbes and  placename  or  placename for example you can say  direction   placename  forbes and  placename  or  placename where do you  placename  to go  sep_sent , templ_298
205,2061122012, direction   place_name ,going to  direction   placename    sep_sent is this correct  sep_sent , templ_905 templ_1190
206,2061122012,yes,going to  direction   placename    sep_sent is this correct  sep_sent okaywhen do you wanna travel  sep_sent , templ_905 templ_1190 templ_1323
207,2061122012,time_name,leaving at timename  sep_sent is this correct  sep_sent , templ_428 templ_1190
208,2061122012,yes,leaving at timename  sep_sent is this correct  sep_sent okayhold on  sep_sent ill look that up  sep_sent there is a busname leaving forbes  placename  at stanwix at timename  sep_sent it will arrive at bell  placename  at  placename  jbusname at timename  sep_sent   sep_sent to get more information about buses related to this trip you can say when is the next bus or when is the previous bus  sep_sent to ask about a different trip you can say  placename  a new query  sep_sent if you are finished you can say goodbye, templ_428 templ_1190 templ_83 templ_797 templ_1371 templ_52 templ_1345 templ_1270 templ_1218 templ_425
209,2061122012,goodbye,end_of_chat,end_of_chat
210,2061122013, place_name  and bausman,welcome to the cmu lets go bus information system  sep_sent to get help at any time just say help or press  short_num   sep_sent what can i do for you  sep_sent leaving from  placename  and bausman   sep_sent is this correct  sep_sent if you  placename  to leave from  placename  and bausman say yes or press  short_num  otherwise say no or press  short_num   sep_sent if you  placename  to leave from  placename  and bausman say yes or press  short_num  otherwise say no or press  short_num   sep_sent what can i do for you  sep_sent , templ_377 templ_1006 templ_858 templ_61 templ_1190 templ_1434 templ_1434 templ_858
211,2061122013,the shhhhhhh shh shh,welcome to the cmu lets go bus information system  sep_sent to get help at any time just say help or press  short_num   sep_sent what can i do for you  sep_sent leaving from  placename  and bausman   sep_sent is this correct  sep_sent if you  placename  to leave from  placename  and bausman say yes or press  short_num  otherwise say no or press  short_num   sep_sent if you  placename  to leave from  placename  and bausman say yes or press  short_num  otherwise say no or press  short_num   sep_sent what can i do for you  sep_sent  short_num   short_num   sep_sent short_num  short_num  short_num   sep_sent short_num  short_num   sep_sent short_num  short_num   sep_sent short_num   sep_sent short_num  short_num  short_num  short_num n short_num where do you wanna leave from  sep_sent , templ_377 templ_1006 templ_858 templ_61 templ_1190 templ_1434 templ_1434 templ_858 templ_907 templ_523 templ_1455 templ_1455 templ_615 templ_722
212,2061122013,dtmf_a,welcome to the cmu lets go bus information system  sep_sent to get help at any time just say help or press  short_num   sep_sent what can i do for you  sep_sent leaving from  placename  and bausman   sep_sent is this correct  sep_sent if you  placename  to leave from  placename  and bausman say yes or press  short_num  otherwise say no or press  short_num   sep_sent if you  placename  to leave from  placename  and bausman say yes or press  short_num  otherwise say no or press  short_num   sep_sent what can i do for you  sep_sent  short_num   short_num   sep_sent short_num  short_num  short_num   sep_sent short_num  short_num   sep_sent short_num  short_num   sep_sent short_num   sep_sent short_num  short_num  short_num  short_num n short_num where do you wanna leave from  sep_sent  short_num   short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num n short_num lets procede step by step  sep_sent in what neighborhood is your departure stop  sep_sent , templ_377 templ_1006 templ_858 templ_61 templ_1190 templ_1434 templ_1434 templ_858 templ_907 templ_523 templ_1455 templ_1455 templ_615 templ_722 templ_907 templ_1478 templ_1038 templ_1478 templ_1038 templ_1375 templ_69
213,2061122013,onto  place_name  pittsburgh to go to,welcome to the cmu lets go bus information system  sep_sent to get help at any time just say help or press  short_num   sep_sent what can i do for you  sep_sent leaving from  placename  and bausman   sep_sent is this correct  sep_sent if you  placename  to leave from  placename  and bausman say yes or press  short_num  otherwise say no or press  short_num   sep_sent if you  placename  to leave from  placename  and bausman say yes or press  short_num  otherwise say no or press  short_num   sep_sent what can i do for you  sep_sent  short_num   short_num   sep_sent short_num  short_num  short_num   sep_sent short_num  short_num   sep_sent short_num  short_num   sep_sent short_num   sep_sent short_num  short_num  short_num  short_num n short_num where do you wanna leave from  sep_sent  short_num   short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num  short_num  short_num  short_num   sep_sent short_num  short_num  short_num n short_num lets procede step by step  sep_sent in what neighborhood is your departure stop  sep_sent leaving from  placename  pittsburgh   sep_sent did i get that  placename if you  placename  to leave from  placename  pittsburgh say yes or press  short_num  otherwise say no or press  short_num   sep_sent , templ_377 templ_1006 templ_858 templ_61 templ_1190 templ_1434 templ_1434 templ_858 templ_907 templ_523 templ_1455 templ_1455 templ_615 templ_722 templ_907 templ_1478 templ_1038 templ_1478 templ_1038 templ_1375 templ_69 templ_1484 templ_214
